"","Time","Region","Ratio","Upper","Lower"
"1",1938.5,"Northern Western Europe",0.947908899472139,1.12610225447643,0.797912692321394
"2",1939.5,"Northern Western Europe",0.95207560436141,1.12104298330189,0.80857555858413
"3",1940.5,"Northern Western Europe",0.956097554412591,1.1162143191891,0.818948940036731
"4",1941.5,"Northern Western Europe",0.959975877509562,1.11162171526333,0.829017347130491
"5",1942.5,"Northern Western Europe",0.963711816955715,1.10727097250535,0.838765297024525
"6",1943.5,"Northern Western Europe",0.967306728328646,1.10316819246186,0.848177379536091
"7",1944.5,"Northern Western Europe",0.970762076272291,1.09931969830869,0.85723835402781
"8",1945.5,"Northern Western Europe",0.974079431234775,1.09573191454907,0.865933286925516
"9",1946.5,"Northern Western Europe",0.977260466160135,1.09241119440905,0.874247740784238
"10",1947.5,"Northern Western Europe",0.980306953141934,1.08936358358454,0.882168026230743
"11",1948.5,"Northern Western Europe",0.9832207600466,1.08659451009331,0.889681527015627
"12",1949.5,"Northern Western Europe",0.986003847114203,1.08410839346502,0.896777104931965
"13",1950.5,"Northern Western Europe",0.988658263544134,1.08190817327969,0.90344558458328
"14",1951.5,"Northern Western Europe",0.991186144073024,1.07999476780537,0.90968030724701
"15",1952.5,"Northern Western Europe",0.993589705551981,1.07836648812257,0.915477728446125
"16",1953.5,"Northern Western Europe",0.995871243530047,1.07701845029439,0.920838016673712
"17",1954.5,"Northern Western Europe",0.998033128850531,1.07594204476677,0.92576559409303
"18",1955.5,"Northern Western Europe",1.00007780426668,1.07512453358627,0.930269548636058
"19",1956.5,"Northern Western Europe",1.00200778108283,1.07454884695009,0.934363845999428
"20",1957.5,"Northern Western Europe",1.00382563582715,1.07419363717142,0.938067283471521
"21",1958.5,"Northern Western Europe",1.00553400696149,1.07403362006363,0.94140315560711
"22",1959,"Northern Western Europe",1.00634797682911,1.07401797874671,0.942941617839426
"23",1959.5,"Northern Western Europe",1.007135591634,1.07404019562904,0.944398639886928
"24",1960.5,"Northern Western Europe",1.00863314247967,1.07418230054135,0.947083949899113
"25",1961.5,"Northern Western Europe",1.01002946447382,1.07442741423694,0.949491334256203
"26",1962.5,"Northern Western Europe",1.01132741184317,1.07474262592871,0.951654013965984
"27",1963.5,"Northern Western Europe",1.01252988503912,1.07509567372924,0.953605147103895
"28",1964.5,"Northern Western Europe",1.01363982777743,1.07545588602682,0.955376890680784
"29",1965.5,"Northern Western Europe",1.01466022414821,1.07579498254392,0.956999602316386
"30",1966.5,"Northern Western Europe",1.01559409580016,1.07608772084839,0.958501195990754
"31",1967.5,"Northern Western Europe",1.01644449920238,1.07631239802009,0.959906642215878
"32",1968.5,"Northern Western Europe",1.01721452298717,1.07645123400051,0.961237586147389
"33",1969.5,"Northern Western Europe",1.01790728537684,1.07649067262978,0.962512047681791
"34",1970.5,"Northern Western Europe",1.0185259316973,1.07642163976041,0.963744164202004
"35",1971.5,"Northern Western Europe",1.01907363198118,1.07623979685011,0.964943937623184
"36",1972.5,"Northern Western Europe",1.01955357866273,1.07594582447725,0.966116951352096
"37",1973.5,"Northern Western Europe",1.01996898436673,1.07554576388964,0.967264029108155
"38",1974.5,"Northern Western Europe",1.02032307979353,1.07505143552429,0.968380816729621
"39",1975.5,"Northern Western Europe",1.02061911170185,1.07448093974551,0.969457281780907
"40",1976.5,"Northern Western Europe",1.02086034099104,1.0738592239419,0.970477146885985
"41",1977.5,"Northern Western Europe",1.02105004088428,1.07321866780917,0.971417305028801
"42",1978.5,"Northern Western Europe",1.0212198800465,1.07247012435048,0.972418736637349
"43",1979.5,"Northern Western Europe",1.02140201099085,1.07155045206385,0.973600511340179
"44",1980,"Northern Western Europe",1.02149893876672,1.07105511804246,0.974235652604547
"45",1980.5,"Northern Western Europe",1.02160044339846,1.07055303350232,0.974886281474126
"46",1981.5,"Northern Western Europe",1.02181919072915,1.06957942727233,0.97619160570909
"47",1982.5,"Northern Western Europe",1.02206227093992,1.06872382689909,0.977438005391726
"48",1983.5,"Northern Western Europe",1.0223337073612,1.06805880706905,0.97856616348217
"49",1984,"Northern Western Europe",1.02248131816228,1.06781156612371,0.979075409143626
"50",1984.5,"Northern Western Europe",1.02263752973176,1.06762362229332,0.979547000814249
"51",1985,"Northern Western Europe",1.02280284698413,1.06749353147176,0.979983140840709
"52",1985.5,"Northern Western Europe",1.02297777539233,1.06741726139421,0.980388426152841
"53",1986.5,"Northern Western Europe",1.0233584906391,1.06739826690768,0.981135751135443
"54",1987.5,"Northern Western Europe",1.02378373223744,1.06749198154484,0.981865108604557
"55",1988,"Northern Western Europe",1.02401432142924,1.06755197474834,0.982252251221197
"56",1988.5,"Northern Western Europe",1.0244126967929,1.06766913239778,0.982908788412474
"57",1989.5,"Northern Western Europe",1.02597271234068,1.06831257206378,0.985310885590563
"58",1990,"Northern Western Europe",1.02699699554009,1.06887587442609,0.986758943749842
"59",1990.5,"Northern Western Europe",1.02809230992507,1.06959981642614,0.988195567627095
"60",1991.5,"Northern Western Europe",1.03021902246063,1.07134468707371,0.990672047050277
"61",1992.5,"Northern Western Europe",1.03179610062254,1.07282333029694,0.992337846498184
"62",1993.5,"Northern Western Europe",1.03325531715385,1.07357668884405,0.994448334730747
"63",1994.5,"Northern Western Europe",1.0350598102025,1.07441263199382,0.997148375581088
"64",1995.5,"Northern Western Europe",1.0366949378478,1.07568957318207,0.999113890246234
"65",1996.5,"Northern Western Europe",1.03764297266294,1.07666971377911,1.0000308589879
"66",1997,"Northern Western Europe",1.03777687816424,1.0766871102365,1.00027281706358
"67",1997.5,"Northern Western Europe",1.03776324492272,1.07643967115292,1.00047646084899
"68",1998.5,"Northern Western Europe",1.03739038260348,1.07551664243961,1.00061567013698
"69",1999.5,"Northern Western Europe",1.0367186509966,1.07440254432638,1.00035649301079
"70",2000.5,"Northern Western Europe",1.03594221961286,1.07314480641938,1.00002933057762
"71",2001.5,"Northern Western Europe",1.03498180813258,1.07154666228015,0.99966467245206
"72",2002.5,"Northern Western Europe",1.03368429733717,1.06965189846853,0.99892612549116
"73",2003.5,"Northern Western Europe",1.03213270551913,1.06760863378736,0.997835618866315
"74",2004.5,"Northern Western Europe",1.03040979362484,1.06552866539926,0.996448408452863
"75",2005.5,"Northern Western Europe",1.02850539742509,1.06364450894886,0.994527159810135
"76",2006.5,"Northern Western Europe",1.02635977665243,1.06224535221273,0.991686514735696
"77",2007.5,"Northern Western Europe",1.02398111209909,1.06155465346946,0.987737479656624
"78",2008.5,"Northern Western Europe",1.0213776844909,1.06177304256499,0.98251917552535
"79",2009.5,"Northern Western Europe",1.01858812520728,1.06309024654684,0.975948911377368
"80",2010.5,"Northern Western Europe",1.01563989751871,1.06562837268013,0.967996374606156
"81",2011.5,"Northern Western Europe",1.01252473488465,1.06939862378674,0.958675573307703
"82",2012.5,"Northern Western Europe",1.00923456902668,1.07435697158444,0.948059576340191
"83",2013.5,"Northern Western Europe",1.00576154485471,1.08043289558079,0.936250913171955
"84",2014.5,"Northern Western Europe",1.00209803591154,1.08754918367906,0.923360974057901
"85",2015.5,"Northern Western Europe",0.998236660285349,1.0956320216478,0.909499184259851
"86",2016.5,"Northern Western Europe",0.994170296935505,1.10461468276387,0.89476864170935
"87",2017.5,"Northern Western Europe",0.989892102374032,1.11443797505127,0.879265061204868
"88",2018.5,"Northern Western Europe",0.985395527640968,1.1250493832572,0.863077088299546
"110",1960.5,"Northern Eastern Europe",1.03843391930316,1.2236232596668,0.881272071481352
"210",1961.5,"Northern Eastern Europe",1.03699373493824,1.20577741565413,0.891836248000865
"310",1962.5,"Northern Eastern Europe",1.03565002222155,1.18924859260105,0.901889626105539
"410",1963.5,"Northern Eastern Europe",1.03440680454887,1.17401297051057,0.91140171716474
"510",1964.5,"Northern Eastern Europe",1.03326811260733,1.16005159003884,0.92034095871147
"610",1965.5,"Northern Eastern Europe",1.03223798855043,1.14734980367636,0.928675162180268
"710",1966.5,"Northern Eastern Europe",1.03132049034539,1.13589624512428,0.936372453357209
"89",1967.5,"Northern Eastern Europe",1.0305196962961,1.12568106866889,0.943402953120624
"91",1968.5,"Northern Eastern Europe",1.02983970974562,1.11669319070041,0.949741465785908
"101",1969.5,"Northern Eastern Europe",1.02928466396258,1.10891634805105,0.955371359914154
"111",1970.5,"Northern Eastern Europe",1.02885872721643,1.10232405825097,0.960289556093876
"121",1971.5,"Northern Eastern Europe",1.02856610804717,1.09687407500065,0.964512028076395
"131",1972.5,"Northern Eastern Europe",1.02841106073566,1.0925035801592,0.968078575714436
"141",1973.5,"Northern Eastern Europe",1.02839789098145,1.08912680482824,0.971055176942301
"151",1974.5,"Northern Eastern Europe",1.02853096179556,1.08663656300067,0.97353243521537
"161",1975.5,"Northern Eastern Europe",1.0288146996165,1.08491011821324,0.975619701925336
"171",1976.5,"Northern Eastern Europe",1.02925360065848,1.08381832657332,0.977435930445834
"181",1977.5,"Northern Eastern Europe",1.02985223750167,1.08323597901286,0.979099339050474
"191",1978.5,"Northern Eastern Europe",1.03070007233803,1.08305718114324,0.980874008883116
"201",1979.5,"Northern Eastern Europe",1.03183610101311,1.08320157782365,0.982906377862821
"211",1980.5,"Northern Eastern Europe",1.03318920415435,1.0836224472866,0.985103191848857
"221",1981.5,"Northern Eastern Europe",1.0346880570612,1.08428784793926,0.98735716485228
"231",1982.5,"Northern Eastern Europe",1.03626100379009,1.08515268852533,0.989572139783706
"241",1983.5,"Northern Eastern Europe",1.03783598076052,1.08613930833418,0.991680822797139
"251",1984.5,"Northern Eastern Europe",1.03934049028009,1.08712877711797,0.993652893265683
"261",1985.5,"Northern Eastern Europe",1.04048262319805,1.08740514672258,0.995584849345285
"271",1986.5,"Northern Eastern Europe",1.04117847807931,1.0870333661545,0.997257910353299
"281",1987.5,"Northern Eastern Europe",1.04166819432933,1.08685865061225,0.998356710383722
"291",1988.5,"Northern Eastern Europe",1.04219263809086,1.08718963864103,0.999057989780402
"301",1989,"Northern Eastern Europe",1.04254329199944,1.0874773149278,0.999465920597331
"311",1989.5,"Northern Eastern Europe",1.04303739956929,1.08777485380799,1.0001398847305
"321",1990.5,"Northern Eastern Europe",1.0444617692804,1.08878900537896,1.00193920226871
"331",1991.5,"Northern Eastern Europe",1.04611789092151,1.09083119224584,1.00323739317808
"341",1992.5,"Northern Eastern Europe",1.04758400847913,1.09296036922505,1.00409153499255
"351",1993.5,"Northern Eastern Europe",1.04952388829042,1.09462677370905,1.00627941737612
"361",1994,"Northern Eastern Europe",1.05086047933433,1.09575289027297,1.00780728650569
"371",1994.5,"Northern Eastern Europe",1.05229365789237,1.09715418005309,1.0092673961165
"381",1995.5,"Northern Eastern Europe",1.05500305588049,1.10048194383909,1.01140364378383
"391",1996.5,"Northern Eastern Europe",1.05675328042508,1.10302224418112,1.0124251814325
"401",1997.5,"Northern Eastern Europe",1.05781542999992,1.10420547322648,1.01337433211255
"411",1998.5,"Northern Eastern Europe",1.05890694736386,1.10539187535701,1.0143768451467
"421",1999.5,"Northern Eastern Europe",1.05979328608125,1.1066603308269,1.01491105982237
"431",2000.5,"Northern Eastern Europe",1.06023919541786,1.10738079578942,1.01510442999778
"441",2001.5,"Northern Eastern Europe",1.0602961686032,1.10739280206697,1.01520252168537
"451",2002.5,"Northern Eastern Europe",1.06016349179326,1.10723954852903,1.01508894875046
"461",2003.5,"Northern Eastern Europe",1.05982753426139,1.10702027452317,1.01464664038098
"471",2004.5,"Northern Eastern Europe",1.05927479449846,1.10683132247933,1.01376159806021
"481",2005.5,"Northern Eastern Europe",1.05849192716004,1.1067792992914,1.01231127161513
"491",2006.5,"Northern Eastern Europe",1.05746577157637,1.10700664678578,1.010141954705
"501",2007.5,"Northern Eastern Europe",1.05621648044486,1.107806904122,1.00702861609939
"511",2008.5,"Northern Eastern Europe",1.05477255554906,1.10951585683836,1.00273027833038
"521",2009.5,"Northern Eastern Europe",1.05313360172627,1.11234327095529,0.997075643863469
"531",2010.5,"Northern Eastern Europe",1.05129933899241,1.11642520805124,0.98997254110295
"541",2011.5,"Northern Eastern Europe",1.0492696039033,1.12182312689122,0.981408454937422
"551",2012.5,"Northern Eastern Europe",1.04704435080663,1.12854194407566,0.971432101669921
"561",2013.5,"Northern Eastern Europe",1.04462365298149,1.1365539858251,0.960129118350849
"571",2014.5,"Northern Eastern Europe",1.04200770366225,1.14581888527441,0.947601814253084
"581",2015.5,"Northern Eastern Europe",1.03919681694392,1.15629617463868,0.933956237193148
"591",2016.5,"Northern Eastern Europe",1.03619142856611,1.1679516292391,0.919295499706066
"601",2017.5,"Northern Eastern Europe",1.032992096573,1.18075962088483,0.903717109484701
"611",2018.5,"Northern Eastern Europe",1.02959950184673,1.1947033700869,0.887312416408376
"112",1984.5,"Southern Western Europe",0.980267301232193,1.210738285303,0.79366779223023
